LPERMNO,fyear,prcc_f,ajex,adjust_prccf,prcc_pcchg
80019,2016,1.84,1,1.84,78.13978495
80019,2017,1.06,1,1.06,-0.423913043
80019,2018,0.142,1,0.142,-0.866037736
80019,2019,0.16,1,0.16,0.126760563
80019,2020,0.48,1,0.48,2
80023,2006,4.38,1,4.38,
80023,2007,3.185,1,3.185,-0.27283105
80023,2008,1.06,1,1.06,-0.667189953
80087,2006,26,1,26,
80087,2007,39.5,1,39.5,0.519230769
80087,2008,20,1,20,-0.493670886
80087,2009,19,1,19,-0.05
80087,2010,14.15,1,14.15,-0.255263158
80087,2011,7.3,1,7.3,-0.48409894
79973,2006,2.01,1,2.01,
79994,2006,3.01,1,3.01,
79994,2007,4.16,1,4.16,0.382059801
79994,2008,0.24,1,0.24,-0.942307692
80032,2006,25.16,1,25.16,
80032,2007,50.05,1,50.05,0.98926868
80032,2008,49.54,1,49.54,-0.01018981
80032,2009,29.33,1,29.33,-0.407953169
80032,2010,32.4,1,32.4,0.104670985
80032,2011,23.31,1,23.31,-0.280555556
80032,2012,42.08,1,42.08,0.805233805
80102,2006,32.36,1,32.36,
80102,2007,21.07,1,21.07,-0.348887515
80102,2008,14,1,14,-0.335548173
80102,2009,19.75,1,19.75,0.410714286
80102,2010,33.31,1,33.31,0.686582278
80102,2011,36.53,1,36.53,0.096667667
80102,2012,39.89,1,39.89,0.091979195
80102,2013,42.64,1,42.64,0.068939584
80102,2014,60.46,1,60.46,0.417917448
80102,2015,68.53,1,68.53,0.133476679
80102,2016,76.61,1,76.61,0.117904567
80102,2017,92.78,1,92.78,0.211069051
80102,2018,101.71,1,101.71,0.096249192
80102,2019,150.1,1,150.1,0.475764428
80102,2020,151.95,1,151.95,0.012325117
80102,2021,209.97,1,209.97,0.38183613
17135,2017,17.76,1,17.76,
17135,2018,13.13,1,13.13,-0.260698198
17135,2019,4.09,1,4.09,-0.688499619
17135,2020,6.17,1,6.17,0.508557457
17135,2021,5.67,1,5.67,-0.081037277
16940,2017,8.98,1,8.98,
16940,2018,4.11,1,4.11,-0.542316258
16940,2019,5.56,1,5.56,0.352798054
16940,2020,2.04,1,2.04,-0.633093525
80034,2006,35.09,5.0625,177.643125,
80034,2007,20,5.0625,101.25,-0.430037048
80034,2008,21.32,5.0625,107.9325,0.066
80034,2009,41.24,5.0625,208.7775,0.934333959
80034,2010,41.72,3.375,140.805,-0.325573876
80034,2011,34.5,2.25,77.625,-0.448705657
80034,2012,42.27,2.25,95.1075,0.225217391
80034,2013,36.59,1.5,54.885,-0.422916174
80034,2014,31.83,1.5,47.745,-0.130090189
80034,2015,30.22,1.5,45.33,-0.050581213
80034,2016,35.75,1.5,53.625,0.182991396
80034,2017,46.7,1.5,70.05,0.306293706
80034,2018,30.26,1,30.26,-0.568022841
80034,2019,43.01,1,43.01,0.421348315
80034,2020,35.32,1,35.32,-0.178795629
80034,2021,46.47,1,46.47,0.315685164
80049,2006,4.5,1,4.5,
80049,2007,6.63,1,6.63,0.473333333
80049,2008,3.44,1,3.44,-0.481146305
80049,2009,6,1,6,0.744186047
80049,2010,11.69,1,11.69,0.948333333
80049,2011,4.87,1,4.87,-0.583404619
80049,2012,4.83,1,4.83,-0.008213552
80049,2013,8.34,1,8.34,0.726708075
80100,2006,101.29,1,101.29,
80100,2007,86.86,1,86.86,-0.142462237
80100,2008,53.13,1,53.13,-0.388326042
80100,2009,79.8,1,79.8,0.501976285
80100,2010,99.49,1,99.49,0.246741855
80100,2011,128.94,1,128.94,0.296009649
80100,2012,158.09,1,158.09,0.226074143
80100,2013,152.16,1,152.16,-0.037510279
80100,2014,182.11,1,182.11,0.196832282
80100,2015,194.44,1,194.44,0.067706331
80100,2016,177.67,1,177.67,-0.086247686
80100,2017,171.74,1,171.74,-0.033376484
80100,2018,167.99,1,167.99,-0.021835332
80100,2019,148.96,1,148.96,-0.113280552
80100,2020,85.28,1,85.28,-0.427497315
80100,2021,159.77,1,159.77,0.87347561
80080,2006,59.31,2,118.62,
80080,2007,61.09,2,122.18,0.030011802
80080,2008,31.71,2,63.42,-0.480929776
80080,2009,60.24,2,120.48,0.899716178
80080,2010,84.08,2,168.16,0.395750332
80080,2011,39.06,1,39.06,-0.767721218
80080,2012,68.05,1,68.05,0.7421915
80080,2013,80.7,1,80.7,0.185892726
80080,2014,75.86,1,75.86,-0.059975217
80080,2015,67.51,1,67.51,-0.110071184
80080,2016,75.21,1,75.21,0.114057177
80080,2017,92.64,1,92.64,0.231751097
80080,2018,73.11,1,73.11,-0.210816062
80080,2019,79.26,1,79.26,0.084119819
80080,2020,100.28,1,100.28,0.265203129
80080,2021,120.91,1,120.91,0.205723973
92099,2007,7.25,1,7.25,
92099,2008,0.4,1,0.4,-0.944827586
92099,2009,0.94,1,0.94,1.35
16494,2016,22.31,1,22.31,
16494,2017,23.37,1,23.37,0.047512326
16494,2018,19.07,1,19.07,-0.183996577
16494,2019,21.35,1,21.35,0.119559518
16494,2020,17.83,1,17.83,-0.164871194
16494,2021,21.11,1,21.11,0.183959619
80008,2006,16.57,1,16.57,
80008,2007,11.94,1,11.94,-0.27942064
80008,2008,5.62,1,5.62,-0.529313233
80008,2009,7.37,1,7.37,0.3113879
80008,2010,9.8,1,9.8,0.329715061
80008,2011,8.77,1,8.77,-0.105102041
80008,2012,9.45,1,9.45,0.077537058
80008,2013,12.61,1,12.61,0.334391534
80008,2014,10.08,1,10.08,-0.200634417
80008,2015,7.26,1,7.26,-0.279761905
80008,2016,8.16,1,8.16,0.123966942
80008,2017,9.44,1,9.44,0.156862745
80008,2018,7.42,1,7.42,-0.213983051
80008,2019,8.54,1,8.54,0.150943396
80008,2020,10.12,1,10.12,0.18501171
80008,2021,11.55,1,11.55,0.141304348
16793,2017,4.8603,1,4.8603,
16793,2018,1.5,1,1.5,-0.691377075
16793,2019,1.68,1,1.68,0.12
16793,2020,0.75,1,0.75,-0.553571429
80001,2006,3.75,0.0625,0.234375,
80001,2007,1.76,0.0625,0.11,-0.530666667
80001,2008,0.44,0.0625,0.0275,-0.75
80001,2009,2.08,0.0625,0.13,3.727272727
80001,2010,1.9,0.0625,0.11875,-0.086538462
80001,2011,1.78,0.0625,0.11125,-0.063157895
80001,2012,2.27,0.0625,0.141875,0.275280899
80001,2013,3.64,0.0625,0.2275,0.603524229
80001,2014,0.6387,0.0625,0.03991875,-0.824532967
80012,2006,11.35,1,11.35,
80012,2007,6.71,1,6.71,-0.408810573
80012,2008,2.54,1,2.54,-0.621460507
80012,2009,2.68,1,2.68,0.05511811
80012,2010,2.28,1,2.28,-0.149253731
80012,2011,1.99,1,1.99,-0.127192982
80012,2012,1.35,1,1.35,-0.32160804
80012,2013,1.84,1,1.84,0.362962963
80012,2014,3.79,1,3.79,1.059782609
80007,2006,27.86,1,27.86,
80007,2007,18.33,1,18.33,-0.34206748
80007,2008,12.96,1,12.96,-0.292962357
80007,2009,6.94,1,6.94,-0.464506173
80007,2010,12.4,1,12.4,0.786743516
80007,2011,5.96,1,5.96,-0.519354839
80007,2012,11.2,1,11.2,0.879194631
80007,2013,15.92,1,15.92,0.421428571
80007,2014,17.36,1,17.36,0.090452261
80007,2015,17.48,1,17.48,0.006912442
80007,2016,29,1,29,0.659038902
80014,2006,15.01,1,15.01,
80014,2007,10.76,1,10.76,-0.28314457
80014,2008,7.45,1,7.45,-0.307620818
80014,2009,7.5099,1,7.5099,0.008040268
80014,2010,8.48,1,8.48,0.129176154
80014,2011,7,1,7,-0.174528302
80014,2012,7.1,1,7.1,0.014285714
80014,2013,8.6,1,8.6,0.211267606
80050,2006,5.62,1,5.62,
80050,2007,7.35,1,7.35,0.307829181
80050,2008,5.29,1,5.29,-0.280272109
80050,2009,6.5,1,6.5,0.228733459
80050,2010,12.19,1,12.19,0.875384615
80050,2011,14.77,1,14.77,0.211648893
80050,2012,17.92,1,17.92,0.213270142
80050,2013,25.22,1,25.22,0.407366071
80050,2014,24.585,1,24.585,-0.02517843
80050,2015,23.82,1,23.82,-0.031116534
80050,2016,25.45,1,25.45,0.068429891
80050,2017,27.8,1,27.8,0.092337917
80050,2018,30.04,1,30.04,0.08057554
80050,2019,49.61,1,49.61,0.651464714
80050,2020,46.6,1,46.6,-0.060673251
80050,2021,70.26,1,70.26,0.507725322
84723,2006,28.87,1,28.87,
84723,2007,32.64,1,32.64,0.130585383
84723,2008,2.85,1,2.85,-0.912683824
84723,2009,2.42,1,2.42,-0.150877193
84723,2010,5.52,1,5.52,1.280991736
84723,2011,8.69,1,8.69,0.574275362
84723,2012,18.78,1,18.78,1.161104718
84723,2013,43.12,1,43.12,1.296059638
84723,2014,70.4,1,70.4,0.632653061
84723,2015,37.25,1,37.25,-0.470880682
84723,2016,41.43,1,41.43,0.112214765
84723,2017,53.84,1,53.84,0.299541395
84723,2018,59.19,1,59.19,0.099368499
84723,2019,61.07,1,61.07,0.031762122
84723,2020,60.03,1,60.03,-0.017029638
80081,2006,16,1,16,
80081,2007,28.08,1,28.08,0.755
80081,2008,12.66,1,12.66,-0.549145299
80081,2009,15.95,1,15.95,0.259873618
80081,2010,19.08,1,19.08,0.196238245
80081,2011,18.03,1,18.03,-0.055031447
80081,2012,20.65,1,20.65,0.145313367
80081,2013,20.4699,1,20.4699,-0.00872155
80081,2014,14.152,1,14.152,-0.308643423
80081,2015,11.55,1,11.55,-0.183860938
80081,2016,12.33,1,12.33,0.067532468
80081,2017,14.43,1,14.43,0.170316302
80000,2006,17.5,1,17.5,
80000,2007,15.92,1,15.92,-0.090285714
80000,2008,4.55,1,4.55,-0.71419598
80000,2009,10.1,1,10.1,1.21978022
79965,2006,16.64,1,16.64,
79965,2007,16.5,1,16.5,-0.008413462
79965,2008,13.68,1,13.68,-0.170909091
79965,2009,11.75,1,11.75,-0.141081871
79965,2010,8.985,1,8.985,-0.235319149
79965,2011,7.49,1,7.49,-0.166388425
79965,2012,5.25,1,5.25,-0.299065421
79965,2013,7.75,1,7.75,0.476190476
79965,2014,8.51,1,8.51,0.098064516
79965,2015,8.9,1,8.9,0.045828437
79965,2016,11.5,1,11.5,0.292134831
79965,2017,11.4,1,11.4,-0.008695652
79965,2018,13.75,1,13.75,0.206140351
79965,2019,15.5,1,15.5,0.127272727
79965,2020,13.01,1,13.01,-0.160645161
16631,2017,9.94,1,9.94,
12890,2011,2.3,1,2.3,
12890,2012,0.255,1,0.255,-0.889130435
12890,2019,3.16,1,3.16,
12890,2020,2.3,1,2.3,-0.272151899
12890,2021,3.3,1,3.3,0.434782609
80096,2006,13.37,1,13.37,
80096,2007,13.15,1,13.15,-0.016454749
80096,2008,8.55,1,8.55,-0.349809886
80096,2009,11.95,1,11.95,0.397660819
80096,2010,13.3,1,13.3,0.112970711
80096,2011,13.78,1,13.78,0.036090226
80096,2012,15.12,1,15.12,0.09724238
80096,2013,12.18,1,12.18,-0.194444444
80096,2014,11.41,1,11.41,-0.063218391
80096,2015,10.08,1,10.08,-0.116564417
79956,2006,29.75,1,29.75,
79956,2007,35.98,1,35.98,0.209411765
16671,2017,13.485,1,13.485,
16671,2018,11.7,1,11.7,-0.132369299
16671,2019,11.45,1,11.45,-0.021367521
16671,2020,9.8988,1,9.8988,-0.135475983
16676,2017,17.06,1,17.06,
16676,2018,19.87,1,19.87,0.164712778
16676,2019,20.25,1,20.25,0.019124308
16676,2020,12.68,1,12.68,-0.37382716
16676,2021,18.17,1,18.17,0.4329653
80079,2006,56.51,2,113.02,
80079,2007,61.58,2,123.16,0.089718634
80079,2008,21.22,2,42.44,-0.6554076
80079,2009,36.42,2,72.84,0.716305372
80079,2010,53.06,2,106.12,0.456891818
80079,2011,44.65,2,89.3,-0.158499812
80079,2012,68.83,2,137.66,0.541545353
80079,2013,93.16,2,186.32,0.353479587
80079,2014,46.17,1,46.17,-0.752200515
80054,2006,12.57,1,12.57,
80054,2007,4.85,1,4.85,-0.6141607
80054,2008,5.52,1,5.52,0.13814433
80054,2009,30.58,1,30.58,4.539855072
80054,2010,28.88,1,28.88,-0.05559189
80054,2011,13.72,1,13.72,-0.524930748
80054,2012,26.39,1,26.39,0.923469388
80054,2013,26.13,1,26.13,-0.009852217
80054,2014,33.55,1,33.55,0.283964791
80054,2015,30.38,1,30.38,-0.094485842
80054,2016,41.63,1,41.63,0.370309414
80054,2017,69.81,1,69.81,0.676915686
80054,2018,125.02,1,125.02,0.790860908
80054,2019,109.58,1,109.58,-0.12350024
80054,2020,196.34,1,196.34,0.791750319
80054,2021,209.43,1,209.43,0.066670062
16557,2017,19.01,1,19.01,
16557,2018,8.18,1,8.18,-0.569700158
16557,2019,6.7,1,6.7,-0.180929095
16557,2020,3.44,1,3.44,-0.486567164
16557,2021,3.55,1,3.55,0.031976744
16535,2016,11.75,1,11.75,
16535,2017,6.84,1,6.84,-0.41787234
16535,2018,5.63,1,5.63,-0.176900585
16535,2019,2.62,1,2.62,-0.534635879
16535,2020,2.42,1,2.42,-0.076335878
16535,2021,2.18,1,2.18,-0.099173554
16795,2017,4.11,0.025,0.10275,
16795,2018,3.34,0.025,0.0835,-0.187347932
16795,2019,0.4757,0.025,0.0118925,-0.85757485
16795,2020,4.3,1,4.3,360.5724196
16795,2021,1.47,1,1.47,-0.658139535
16553,2017,15.78,1,15.78,
16553,2018,9.12,1,9.12,-0.422053232
16537,2016,9.5,1,9.5,
16537,2017,6.61,1,6.61,-0.304210526
16537,2018,4.91,1,4.91,-0.257186082
16537,2019,1.03,1,1.03,-0.790224033
16537,2020,2.33,1,2.33,1.262135922
16514,2016,10.12,1,10.12,
16514,2017,9.13,1,9.13,-0.097826087
16514,2018,8.26,1,8.26,-0.095290252
16514,2019,9.19,1,9.19,0.112590799
16514,2020,8.99,1,8.99,-0.021762786
16638,2017,16.98,1,16.98,
16638,2018,15.73,1,15.73,-0.073616019
16638,2019,17.2,1,17.2,0.093452003
16638,2020,16.42,1,16.42,-0.045348837
16633,2017,16.27,1,16.27,
16633,2018,13.65,1,13.65,-0.161032575
16633,2019,14.0909,1,14.0909,0.032300366
16633,2020,14.3,1,14.3,0.014839364
16633,2021,16.75,1,16.75,0.171328671
80180,2006,26.71,1,26.71,
80180,2007,14.29,1,14.29,-0.464994384
80180,2008,2.81,1,2.81,-0.803358992
80180,2009,2.7,1,2.7,-0.039145907
80180,2010,8.4,1,8.4,2.111111111
80180,2011,9.2,1,9.2,0.095238095
80180,2012,11.09,1,11.09,0.205434783
80180,2013,9.36,1,9.36,-0.155996393
80167,2006,25.76,2,51.52,
80167,2007,27.14,2,54.28,0.053571429
80167,2008,23.48,2,46.96,-0.134856301
80167,2009,15.61,2,31.22,-0.335178876
80167,2010,20.17,2,40.34,0.292120436
80167,2011,33.36,2,66.72,0.653941497
80167,2012,55.04,2,110.08,0.649880096
80167,2013,65.01,2,130.02,0.181140988
80167,2014,88.74,2,177.48,0.365020766
80167,2015,65.86,1,65.86,-0.628915934
80167,2016,49.75,1,49.75,-0.244609778
80167,2017,38.82,1,38.82,-0.219698492
80167,2018,29.8,1,29.8,-0.232354456
80167,2019,21.9,1,21.9,-0.265100671
80167,2020,31.51,1,31.51,0.438812785
80167,2021,40.12,1,40.12,0.273246588
80113,2006,22.04,1,22.04,
80113,2007,15.9,1,15.9,-0.278584392
80113,2008,9.99,1,9.99,-0.371698113
80113,2009,8.39,1,8.39,-0.16016016
80113,2010,14.14,1,14.14,0.68533969
80113,2011,13.96,1,13.96,-0.012729844
80113,2012,16.38,1,16.38,0.173352436
80113,2013,18.25,1,18.25,0.114163614
80113,2014,21.32,1,21.32,0.168219178
80113,2015,20.68,1,20.68,-0.030018762
80113,2016,8.17,1,8.17,-0.604932302
80112,2006,31.03,0.1,3.103,
80112,2007,13.92,0.1,1.392,-0.551401869
80112,2008,6.75,0.1,0.675,-0.515086207
80112,2009,0.68,0.1,0.068,-0.899259259
80112,2010,8.45,1,8.45,123.2647059
80112,2011,4.38,1,4.38,-0.481656805
80112,2012,6.26,1,6.26,0.429223744
80112,2013,5.23,1,5.23,-0.164536741
80112,2014,5.19,1,5.19,-0.007648184
80112,2015,6.07,1,6.07,0.16955684
80112,2016,8.12,1,8.12,0.337726524
80159,2006,6.83,1,6.83,
80159,2007,7.5,1,7.5,0.098096633
80159,2008,5.89,1,5.89,-0.214666667
80159,2009,2.9,1,2.9,-0.507640068
80159,2010,3.43,1,3.43,0.182758621
80159,2011,3.69,1,3.69,0.075801749
80159,2012,4.25,1,4.25,0.151761518
80159,2013,4.99,1,4.99,0.174117647
80114,2006,1.04,0.1,0.104,
80114,2007,1.58,0.1,0.158,0.519230769
80114,2008,12.24,1,12.24,76.46835443
80114,2009,7.13,1,7.13,-0.41748366
80114,2010,6.56,1,6.56,-0.079943899
80114,2011,4.19,1,4.19,-0.361280488
80114,2012,3.42,1,3.42,-0.183770883
80114,2013,3.11,1,3.11,-0.090643275
80114,2014,3.73,1,3.73,0.199356913
80114,2015,3.25,1,3.25,-0.128686327
80114,2016,1.28,1,1.28,-0.606153846
80114,2017,1.68,1,1.68,0.3125
80114,2018,2.12,1,2.12,0.261904762
80114,2019,1.78,1,1.78,-0.160377358
80114,2020,0.53,1,0.53,-0.702247191
80114,2021,1.9,1,1.9,2.58490566
87209,2006,0.83,1,0.83,
87209,2007,0.62,1,0.62,-0.253012048
87209,2008,0.3105,1,0.3105,-0.499193548
87209,2009,0.48,1,0.48,0.54589372
87209,2010,2.19,1,2.19,3.5625
87209,2011,0.62,1,0.62,-0.716894977
87209,2012,0.378,1,0.378,-0.390322581
87209,2013,0.4825,1,0.4825,0.276455026
87209,2014,0.3689,1,0.3689,-0.235440415
87209,2015,0.2097,1,0.2097,-0.431553266
80165,2006,2.1699,1,2.1699,
80165,2007,6.95,1,6.95,2.202912577
80165,2008,2.41,1,2.41,-0.65323741
80165,2009,3.2301,1,3.2301,0.340290456
80165,2010,3.06,1,3.06,-0.052660908
80165,2011,5.9,1,5.9,0.928104575
80165,2012,9.9,1,9.9,0.677966102
16536,2016,4.5,1,4.5,
16536,2017,2.2119,1,2.2119,-0.508466667
16536,2018,1.28,1,1.28,-0.421311994
16536,2019,1.4,1,1.4,0.09375
16536,2020,1.3199,1,1.3199,-0.057214286
16536,2021,7.29,1,7.29,4.523145693
80135,2006,7.43,1,7.43,
80135,2007,7.28,1,7.28,-0.020188425
80135,2008,2.21,1,2.21,-0.696428571
80135,2009,5.62,1,5.62,1.542986425
80135,2010,9.76,1,9.76,0.736654804
80183,2006,57.24,1,57.24,
80183,2007,42.75,1,42.75,-0.253144654
80183,2008,37.16,1,37.16,-0.130760234
80183,2009,48.28,1,48.28,0.299246502
80183,2010,63.49,1,63.49,0.315037283
80183,2011,62.55,1,62.55,-0.014805481
80183,2012,64.75,1,64.75,0.035171863
80183,2013,60.74,1,60.74,-0.061930502
80183,2014,74.68,1,74.68,0.229502799
80183,2015,90.81,1,90.81,0.215988216
80183,2016,97.92,1,97.92,0.078295342
80183,2017,100.56,1,100.56,0.026960784
80183,2018,95.7,1,95.7,-0.048329356
80183,2019,131.86,1,131.86,0.37784744
80183,2020,126.69,1,126.69,-0.039208251
80183,2021,229.44,1,229.44,0.811034809
80252,2006,12.83,1,12.83,
15129,2017,13.25,1,13.25,
15129,2018,6.1,1,6.1,-0.539622642
15129,2019,6.75,1,6.75,0.106557377
15129,2020,6.58,1,6.58,-0.025185185
80239,2006,5.9,1,5.9,
80239,2007,0.95,1,0.95,-0.838983051
16592,2017,6.88,1,6.88,
16592,2018,4.95,1,4.95,-0.280523256
16592,2019,3.58,1,3.58,-0.276767677
16592,2020,2.88,1,2.88,-0.195530726
16592,2021,13.6,1,13.6,3.722222222
16667,2017,18.24,1,18.24,
16667,2018,6.32,1,6.32,-0.653508772
16667,2019,9.28,1,9.28,0.46835443
16667,2020,4.1,1,4.1,-0.558189655
16667,2021,6.23,1,6.23,0.519512195
16570,2017,12.75,1,12.75,
16570,2018,3.37,1,3.37,-0.735686275
16570,2019,8.73,1,8.73,1.590504451
16570,2020,7,1,7,-0.198167239
16570,2021,8.35,1,8.35,0.192857143
13648,2016,12.16,1,12.16,
13648,2017,5.6,1,5.6,-0.539473684
13648,2018,3.45,1,3.45,-0.383928571
13648,2019,2.85,1,2.85,-0.173913043
13648,2020,3.4,1,3.4,0.192982456
13648,2021,8.43,1,8.43,1.479411765
80274,2006,9.438,1,9.438,
80274,2007,5.55,1,5.55,-0.411951685
80274,2008,1.5,1,1.5,-0.72972973
80274,2009,6.1292,1,6.1292,3.086133333
80274,2010,5.29,1,5.29,-0.136918358
80274,2011,3.77,1,3.77,-0.287334594
80274,2012,4.13,1,4.13,0.095490716
80274,2013,10.32,1,10.32,1.498789346
80274,2014,8.0513,1,8.0513,-0.219835271
80274,2015,6.15,1,6.15,-0.2361482
80274,2016,5.41,1,5.41,-0.120325203
80274,2017,6.78,1,6.78,0.25323475
80274,2018,2.74,1,2.74,-0.595870206
80274,2019,2.95,1,2.95,0.076642336
80274,2020,5.11,1,5.11,0.73220339
80233,2006,22.78,1,22.78,
80233,2007,14.79,1,14.79,-0.350746269
80233,2008,9.04,1,9.04,-0.3887762
80233,2009,8.37,1,8.37,-0.074115044
80233,2010,10.72,1,10.72,0.280764636
80233,2011,8.14,1,8.14,-0.240671642
80233,2012,9.99,1,9.99,0.227272727
80233,2013,13.02,1,13.02,0.303303303
80233,2014,10.73,1,10.73,-0.175883257
80233,2015,8.7,1,8.7,-0.189189189
80233,2016,9.46,1,9.46,0.087356322
80233,2017,9.01,1,9.01,-0.04756871
80233,2018,7.58,1,7.58,-0.158712542
80233,2019,4.52,1,4.52,-0.403693931
80233,2020,6.17,1,6.17,0.365044248
80279,2006,14.1,1,14.1,
80279,2007,9.65,1,9.65,-0.315602837
80279,2008,1.2,1,1.2,-0.875647668
80279,2009,9.37,1,9.37,6.808333333
76697,2006,48.66,1,48.66,
76697,2007,48.3,1,48.3,-0.007398274
76697,2008,10.89,1,10.89,-0.774534161
76697,2009,23.29,1,23.29,1.13865932
76697,2010,27.29,1,27.29,0.171747531
76697,2011,30.42,1,30.42,0.114694027
76697,2012,24.3,1,24.3,-0.201183432
76697,2013,29.67,1,29.67,0.220987654
76697,2014,53.53,1,53.53,0.804179306
76697,2015,68.46,1,68.46,0.278909023
16573,2017,9.76,1,9.76,
16573,2018,12.66,1,12.66,0.297131148
16573,2019,3.82,1,3.82,-0.698262243
16573,2020,2.08,1,2.08,-0.455497382
16573,2021,1.99,1,1.99,-0.043269231
16990,2017,3.44,1,3.44,
16990,2018,1.4271,1,1.4271,-0.585145349
16990,2019,1,1,1,-0.299278257
16990,2020,1.63,1,1.63,0.63
80236,2006,21.7,1,21.7,
80236,2007,12.2,1,12.2,-0.437788018
80236,2008,8.02,1,8.02,-0.342622951
80236,2009,5.63,1,5.63,-0.298004988
80236,2010,8.14,1,8.14,0.445825933
80236,2011,5.21,1,5.21,-0.35995086
80236,2012,5.76,1,5.76,0.105566219
80236,2013,9.71,1,9.71,0.685763889
80236,2014,10.87,1,10.87,0.11946447
80236,2015,9.44,1,9.44,-0.131554738
80236,2016,13.05,1,13.05,0.382415254
80236,2017,12.5,1,12.5,-0.042145594
80236,2018,11.2,1,11.2,-0.104
80236,2019,15.74,1,15.74,0.405357143
80236,2020,16.59,1,16.59,0.054002541
80200,2006,45.9,1,45.9,
80200,2007,62.26,1,62.26,0.356427015
80200,2008,18.3,1,18.3,-0.706071314
80200,2009,30.7,1,30.7,0.677595628
80200,2010,35.11,1,35.11,0.143648208
80200,2011,19.04,1,19.04,-0.457704358
80200,2012,20.91,1,20.91,0.098214286
80200,2013,20,1,20,-0.043519847
80200,2014,25.81,1,25.81,0.2905
80200,2015,22.74,1,22.74,-0.118946145
80200,2016,21.39,1,21.39,-0.059366755
80200,2017,26.12,1,26.12,0.22113137
80200,2018,20.24,1,20.24,-0.225114855
80200,2019,20.13,1,20.13,-0.005434783
80200,2020,19.96,1,19.96,-0.008445107
80200,2021,21.1,1,21.1,0.057114228
80258,2006,2.78,0.1429,0.397262,
80258,2007,1.78,0.1429,0.254362,-0.35971223
80258,2008,1.42,1,1.42,4.582594884
80258,2009,0.675,1,0.675,-0.524647887
80204,2006,103.91,1,103.91,
80204,2007,132.6,1,132.6,0.276104321
80204,2008,97.08,1,97.08,-0.267873303
80204,2009,89.41,1,89.41,-0.079007005
80204,2010,92.24,1,92.24,0.03165194
80204,2011,75.41,1,75.41,-0.182458803
80204,2012,94.28,1,94.28,0.250232065
80204,2013,99.94,1,99.94,0.060033941
80204,2014,110.32,1,110.32,0.103862317
80204,2015,136.58,1,136.58,0.238034808
80204,2016,221.53,1,221.53,0.621979792
80204,2017,221.04,1,221.04,-0.00221189
80204,2018,171.87,1,171.87,-0.222448426
80204,2019,279.64,1,279.64,0.627043696
80204,2020,283.97,1,283.97,0.015484194
80204,2021,440.52,1,440.52,0.551290629
80254,2006,26.94,1,26.94,
80254,2007,18.54,1,18.54,-0.311804009
80254,2008,14.42,1,14.42,-0.222222222
80254,2009,14.09,1,14.09,-0.022884882
80254,2010,19.69,1,19.69,0.397444996
80254,2011,17.45,1,17.45,-0.113763332
80254,2012,20.849,1,20.849,0.1947851
80254,2013,41.18,1,41.18,0.975154684
80254,2014,40.51,1,40.51,-0.016270034
80254,2015,31.13,1,31.13,-0.231547766
80254,2016,30.25,1,30.25,-0.028268551
80254,2017,34.5,1,34.5,0.140495868
80254,2018,31.75,1,31.75,-0.079710145
80254,2019,37.91,1,37.91,0.194015748
80286,2006,44.71,4,178.84,
80286,2007,35.94,4,143.76,-0.196152986
80286,2008,36.14,4,144.56,0.00556483
80286,2009,52.97,4,211.88,0.465688987
80286,2010,48.49,2,96.98,-0.542288088
80286,2011,70.15,2,140.3,0.446690039
80286,2012,88.36,2,176.72,0.2595866
80286,2013,77.58,1,77.58,-0.561000453
80286,2014,78.82,1,78.82,0.015983501
80286,2015,85.5,1,85.5,0.084750063
80286,2016,75.81,1,75.81,-0.113333333
80286,2017,74.75,1,74.75,-0.013982324
80286,2018,83.44,1,83.44,0.116254181
80286,2019,93.44,1,93.44,0.119846596
80286,2020,140.58,1,140.58,0.504494863
80286,2021,238.6,1,238.6,0.697254232
80245,2006,2.1,1,2.1,
80245,2007,1.87,1,1.87,-0.10952381
80245,2008,0.28,1,0.28,-0.85026738
86484,2006,14.36,1,14.36,
86484,2007,14.11,1,14.11,-0.017409471
